,volume,volumeNotional,close,tradesDone,open,date,low,high
192,2412.4106493700006,100776402.41908813,41774.149208554445,56604.0,41682.10281716743,2022-01-09,41401.68650545341,41830.62021197165
193,1470.7322018700002,61494629.77344226,41812.25494026264,43573.0,41772.84582750461,2022-01-09T01,41600.42170923602,41929.46952015199
194,1869.8020302400005,78732830.83579004,42107.575862287515,48464.0,41813.71370514369,2022-01-09T02,41780.108364999345,42176.44781731374
195,1148.8119322500002,48064608.300107665,41838.53505592595,36759.0,42105.753626707425,2022-01-09T03,41796.089567100214,42110.05945874211
196,1191.0835154,50122459.43586142,42081.397977394445,37590.0,41837.37894249047,2022-01-09T04,41805.45034252315,42105.29812974478
197,1049.7017802300002,43842188.77532835,41766.32792384337,33858.0,42083.12595902476,2022-01-09T05,41716.87139887768,42098.29440728967
198,846.02849374,35428015.245181136,41875.67618268518,29123.0,41766.50147259247,2022-01-09T06,41681.09771442998,41950.57889586781
199,592.06637263,24745477.564025685,41795.10728519262,27850.0,41875.374477712925,2022-01-09T07,41781.60262792867,41909.738406298355
200,1097.81245422,45742420.62852703,41666.88076154792,35514.0,41794.821843533195,2022-01-09T08,41617.32541708621,41947.512810823224
201,1216.1634026699999,50484068.9374936,41510.92593861929,35220.0,41667.385666053946,2022-01-09T09,41473.49456885913,41767.13776148169
202,1051.2889147199999,43781120.12018262,41645.18383782566,33834.0,41511.74154086964,2022-01-09T1,41411.629138479446,41728.326631312324
203,1342.4234831100005,56197186.57745264,41862.4877205368,42235.0,41646.30819184899,2022-01-09T11,41645.054807626526,41988.47585712783
204,1026.7441227999998,42868631.87606116,41752.01096759681,39564.0,41862.68800322251,2022-01-09T12,41677.75072255381,41927.78938834004
205,1640.6387958900004,68040990.78990722,41472.255173020516,46256.0,41752.80684169444,2022-01-09T13,41471.96008147127,41895.91727694639
206,1259.5246135700002,52322302.64146017,41541.31017190501,42042.0,41472.350815805745,2022-01-09T14,41471.686346877555,41743.282977619674
207,1980.6639381399998,82448199.74750008,41626.54661392253,53802.0,41541.325274281924,2022-01-09T15,41211.64818851015,41688.02681898154
208,2049.47175422,86344939.07807852,42130.338659358684,58919.0,41624.729820499015,2022-01-09T16,41565.399668981365,42133.40502253196
209,1986.39945809,83624411.22516578,42098.48672913649,61960.0,42158.42438004036,2022-01-09T17,41886.09158679256,42205.4766585679
210,2303.5953963300008,96690315.61771862,41973.65378128551,58219.0,42098.5252497032,2022-01-09T18,41889.39968033311,42280.54946865808
211,3143.9932370099996,134256541.84342507,42702.55427492768,73781.0,41973.365827899506,2022-01-09T19,41938.1731377856,42750.38131837015
212,2094.44257529,88898160.00922713,42444.78271117943,58842.0,42704.114331695055,2022-01-09T2,42375.265032356314,42802.657996172355
213,1258.2392699299999,53232040.08588655,42306.770546788,43573.0,42444.090554410046,2022-01-09T21,42289.62948272864,42553.29813190287
214,1428.30661066,60288284.82553595,42209.623882982385,48888.0,42304.97422773182,2022-01-09T22,42089.00514005704,42497.13255412052
215,2442.0434144200003,102241027.72402924,41866.9983999085,61211.0,42208.97635179674,2022-01-09T23,41770.76082169121,42285.032725925616
216,2477.7833082500006,103215413.91058029,41656.352097826864,62351.0,41867.67778311955,2022-01-1,41627.333874579446,42039.280864637556
217,1307.8431329200002,54693339.84728302,41819.49537416623,41159.0,41656.57889281668,2022-01-10T01,41601.360326028494,41851.223857166035
218,1361.6126549200003,57099829.281952105,41935.44256189873,42463.0,41819.35148756445,2022-01-10T02,41720.08860339016,42005.417720424906
219,1134.1156599700003,47603760.25143257,41974.3434745375,34965.0,41935.80992868681,2022-01-10T03,41862.82482961574,41996.83979737815
220,1696.02960224,71564954.96922822,42195.58130041487,44633.0,41972.98706481826,2022-01-10T04,41931.883297842345,42250.54524486122
221,1122.05812982,47163243.57369262,42032.79876529973,35863.0,42196.76508671216,2022-01-10T05,41967.25342372094,42233.89635246787
222,1448.9844058699998,60756822.152656935,41930.6252755545,36546.0,42033.57600107298,2022-01-10T06,41822.303378631645,42050.95694900065
223,1193.5313251,50185925.64971941,42048.268524091385,36295.0,41927.42889495332,2022-01-10T07,41906.509023097016,42155.20454811062
224,1688.9574478999998,70634461.82285514,41821.338903878226,45686.0,42050.05868309144,2022-01-10T08,41719.56435886838,42119.30346021559
225,1178.16231388,49250662.95561166,41802.95225486903,35164.0,41813.58297724829,2022-01-10T09,41716.12123972803,41938.25206277957
226,1144.2978609900003,47816008.96478587,41786.33081024672,37889.0,41806.103605720185,2022-01-10T1,41753.24049996677,41988.712323728425
227,2758.8126481699996,114660652.11635809,41561.59433023327,59201.0,41785.66218400353,2022-01-10T11,41451.83132848687,41798.51212166727
228,3842.1143428399996,157291282.17663383,40938.73012128209,71875.0,41563.53147362054,2022-01-10T12,40923.882295096984,41613.63745656208
229,4167.88347765,169944828.72270525,40774.85122461393,77617.0,40937.274466403265,2022-01-10T13,40719.582296781446,41060.582345087736
230,6950.2473642099985,283400577.8832887,40775.61028153441,93880.0,40772.1263913119,2022-01-10T14,39702.141436949845,41199.4240436912
231,3904.7634076900003,159936117.38800997,40959.23380992391,76178.0,40752.48771278706,2022-01-10T15,40563.73431426607,41177.01552437681
232,4745.3543633699965,198799817.64612114,41893.56630153538,81469.0,40979.688610340745,2022-01-10T16,40862.65360216846,41962.060268126246
233,4833.390987900002,199140732.78399485,41201.03945294874,77327.0,41904.86152756592,2022-01-10T17,40615.215284039696,42020.90003682982
234,3157.25137515,131390936.65388165,41615.60833832539,76585.0,41196.27023280533,2022-01-10T18,41126.3528552798,41735.58636049673
235,2712.94805937,112031041.06269898,41294.94506014051,68134.0,41614.06662629336,2022-01-10T19,41222.46592530354,41709.6172581061
236,2325.9102292600005,97036520.4683343,41719.80468016899,65459.0,41296.18277914658,2022-01-10T2,41167.55105516619,41777.51660693122
237,2274.75096718,94908375.9784516,41722.53461929908,57981.0,41782.912327960585,2022-01-10T21,41575.72505011467,41988.20757066178
238,1436.55936024,59777612.06146137,41611.65470494347,51567.0,41723.31787132434,2022-01-10T22,41515.786768906495,41854.599738338584
239,1435.6412106900002,60046738.63189572,41825.727894113574,48482.0,41612.48127440972,2022-01-10T23,41507.85345816479,41896.2784914205
240,1462.4320570299994,60840364.34581373,41602.18182673883,50947.0,41825.177290094565,2022-01-11,41594.30279024505,41883.903796043174
241,2420.615235889999,101496927.55191602,41930.219246347166,57185.0,41604.95142245181,2022-01-11T01,41554.173674757636,42069.624053123356
242,3051.5521383699993,128716728.18442912,42180.740275073185,71205.0,41931.108494371394,2022-01-11T02,41823.240526571426,42400.86770646086
243,1521.01304046,64313982.62860578,42283.64972410447,50542.0,42180.45745047438,2022-01-11T03,42062.14401685412,42284.431851412606
244,1837.0909126899996,77732961.85955645,42313.07298000527,52245.0,42283.18736429495,2022-01-11T04,42132.074459879776,42382.92745007652
245,1680.1440723800006,70756201.32361504,42113.174987062666,45132.0,42313.51161792796,2022-01-11T05,42021.24892716099,42322.64918495268
246,1475.31340453,62122252.61177026,42107.834458103454,41703.0,42112.76173425695,2022-01-11T06,41977.917308725926,42233.12525587793
247,1353.9599883299998,57155162.46496275,42213.33197257847,41138.0,42111.20323284937,2022-01-11T07,42078.52163369151,42284.1453073983
248,3254.897643910005,136686199.96588007,41994.008696901226,67684.0,42214.3523640481,2022-01-11T08,41936.856982014346,42622.110194683104
249,1679.7802477799999,70528070.1508283,41986.4861752234,45816.0,41994.03640490326,2022-01-11T09,41845.96961965678,42149.07475609329
250,2367.5105079,98563776.94665545,41631.82237956877,62141.0,41987.944079151006,2022-01-11T1,41581.66062386401,42069.22162886145
251,2200.17588316,92012813.68573606,41820.66278882339,55361.0,41631.606529556084,2022-01-11T11,41591.906150511815,41938.49008833315
252,1537.4657582700004,64297987.68951147,41820.76078355161,47303.0,41817.44560554982,2022-01-11T12,41726.12440593371,41960.80271731498
253,1847.3332231200002,77043216.37522852,41705.099768145024,48028.0,41819.501926903235,2022-01-11T13,41589.82139891076,41900.43635395245
254,3427.588295320001,142721875.8363782,41639.15369627367,68738.0,41705.45193054866,2022-01-11T14,41271.49804760896,41824.77889789996
255,3800.76452946,158638482.11073005,41738.57151136613,72478.0,41640.25199069855,2022-01-11T15,41450.519265956806,42101.9513779767
256,4073.6453518499998,173996508.55069557,42712.72865510421,73304.0,41739.43428383449,2022-01-11T16,41688.950242238665,42891.288262601185
257,3652.402172989999,155449621.51040435,42560.92679496662,67071.0,42716.84123413739,2022-01-11T17,42345.53423650017,43040.58899513766
258,2379.764255030001,101776876.68931185,42767.62980794867,59265.0,42556.730399568056,2022-01-11T18,42366.21308622085,42928.261242085115
259,2647.78861902,113829596.2992769,42990.439448828634,61469.0,42769.16483790314,2022-01-11T19,42609.682403151346,43093.76670155326
260,2295.5314522,98262998.89444314,42806.208906556036,57936.0,42991.10172659999,2022-01-11T2,42704.379407479886,43111.378030809065
261,1546.9247833800002,66016745.0531104,42676.11829766222,44503.0,42808.03206179063,2022-01-11T21,42634.715578708885,42831.2977377646
262,993.1397989000001,42427559.222396776,42720.63134453927,41377.0,42671.13023479182,2022-01-11T22,42610.21611079171,42780.14054140966
263,1207.6714833300002,51613804.032759205,42738.28168107499,44247.0,42720.5333292321,2022-01-11T23,42644.75386873855,42896.03679437071
264,1761.27199798,75187015.97324426,42689.04295275013,52273.0,42737.42775911915,2022-01-12,42589.09464748362,42972.900973414544
265,1212.8704170800002,51711257.2605013,42635.43452976351,43807.0,42687.07474703813,2022-01-12T01,42573.425908834266,42777.91092618814
266,1229.2365748500001,52325222.06956267,42567.251203006024,41629.0,42636.4907286853,2022-01-12T02,42455.341805696495,42718.04879378788
267,993.0668239300003,42314561.460921824,42609.98398221035,35857.0,42566.561079639905,2022-01-12T03,42501.78866775026,42678.86619743054
268,1103.1191686299999,47030105.19875482,42633.74849805489,38303.0,42609.171535875765,2022-01-12T04,42525.443474945845,42736.74628318988
269,924.26683802,39475670.29077744,42710.25278299905,34248.0,42634.07215497048,2022-01-12T05,42564.58612172739,42776.90491863575
270,1501.4792540299998,64087921.54463903,42683.18817767598,43816.0,42713.476125983805,2022-01-12T06,42608.01850457486,42872.11698137706
271,1226.2147049499997,52193488.14254899,42564.722093001845,39526.0,42679.81596280664,2022-01-12T07,42469.24050016892,42680.0310469056
272,1021.8852249700001,43542297.27418001,42609.772810305876,36305.0,42564.11107246727,2022-01-12T08,42512.30271942628,42719.588444272005
273,1527.9527814899998,65397052.4058794,42800.44069300804,42282.0,42603.55813674465,2022-01-12T09,42570.739652695505,42911.94690896231
274,1843.7852959,78858450.34307037,42769.86616523455,46294.0,42800.61547448418,2022-01-12T1,42740.806296298324,42990.43073625399
275,2456.51129191,105493918.31298546,42944.60956088716,49952.0,42773.07033896466,2022-01-12T11,42697.42012107885,43274.08559917635
276,2937.6055768600017,127177143.12330559,43292.79060643835,64128.0,42941.313150777816,2022-01-12T12,42880.03482112392,43304.47370152667
277,5176.263365090011,227460528.0342217,43942.9974850722,81765.0,43295.82639361185,2022-01-12T13,43196.978768713074,44097.64674715347
278,3609.6621676200016,158337573.61392462,43864.928700051474,73034.0,43869.67133787695,2022-01-12T14,43687.84527290635,43957.2004264575
279,2878.88471105,125415501.85615343,43563.91951882342,68472.0,43863.8813982357,2022-01-12T15,43437.6536701572,43928.36085007158
280,2198.6596779999995,95905637.27183646,43620.04644533099,57241.0,43568.09436554099,2022-01-12T16,43341.517128735955,43683.39724170654
281,2180.5408704000006,95621632.18346985,43852.25403545356,57088.0,43620.74554768276,2022-01-12T17,43496.36455039231,43880.256342353394
282,1963.3564665299996,85606168.32801168,43601.94890096064,54221.0,43852.00437516396,2022-01-12T18,43576.433636876856,43899.36486231807
283,1658.2126626300005,72551614.56628016,43752.90106107983,47497.0,43602.22034140117,2022-01-12T19,43539.9804150381,43771.745550193715
284,1965.76096132,86158185.54842973,43829.4315757369,46470.0,43751.649159118424,2022-01-12T2,43640.56564451019,43998.931722205314
285,2738.632848549998,119905453.72881335,43782.96046229736,61590.0,43833.03666061989,2022-01-12T21,43750.20466589245,44299.659781109025
286,930.2979876600002,40793007.68117228,43849.39903372237,38418.0,43781.1180285576,2022-01-12T22,43752.54954273727,43953.4135801159
287,1478.1644252400001,64907096.497659266,43910.60655320582,45510.0,43850.51254103539,2022-01-12T23,43824.89887775307,44038.171353998754
288,1857.5121662400002,81223584.2800778,43727.08063844966,54772.0,43908.395442949346,2022-01-13,43678.49274844768,44073.55416542201
289,1593.2565978699997,69391340.958372,43553.14834480536,48437.0,43727.28217722216,2022-01-13T01,43526.409408814536,43815.91499480965
290,1100.5197680300003,47977519.808633484,43595.32759190348,39748.0,43554.38351516429,2022-01-13T02,43540.91425920895,43690.44917180594
291,1687.0609732400003,73412607.33509095,43515.088369391924,49333.0,43593.98823128661,2022-01-13T03,43429.06564552833,43650.24813006605
292,1213.7773076600001,52957131.884760156,43630.023028568896,44445.0,43512.30690969992,2022-01-13T04,43489.650126801964,43724.08893765444
293,855.36704499,37355940.737063654,43672.41052348513,37497.0,43630.96406105067,2022-01-13T05,43586.22929637045,43767.81510358343
294,1331.7095347,58213930.059234045,43713.68420993408,39937.0,43668.704968704136,2022-01-13T06,43649.06233855861,43799.24431506123
295,1101.0256284899997,48120422.07797145,43705.0880858842,39442.0,43714.91367477676,2022-01-13T07,43550.56091633675,43770.33689733527
296,1383.7856726800003,60751721.80470466,43902.55153245358,50306.0,43704.72138970576,2022-01-13T08,43673.987081484,43904.91290005987
297,1446.680382770001,63489455.68337349,43886.30442462238,43941.0,43904.16497064268,2022-01-13T09,43748.272625003985,43996.79723536656
298,1505.5486532600005,65924419.210654505,43787.63786072724,43535.0,43886.46835549121,2022-01-13T1,43764.255785736765,44021.97927047499
299,1925.79276394,83980825.8958646,43608.443996875,48152.0,43787.89044884328,2022-01-13T11,43509.57899776248,43835.97014571205
300,1220.5241500500001,53470826.75699054,43809.724498118325,40949.0,43610.92620009664,2022-01-13T12,43585.019244056355,43818.51796645598
301,1556.1792148700001,68366155.01541488,43932.05767185757,45471.0,43810.81305435611,2022-01-13T13,43674.838163142886,43947.17841024449
302,4743.816411270002,209507533.25016207,44164.34260660464,79945.0,43931.98787439171,2022-01-13T14,43850.44040809071,44415.63254408629
303,4041.160166739999,174618251.04955778,43209.93077352393,70935.0,44171.698747070644,2022-01-13T15,42897.35811933027,44220.29552246246
304,2485.8948033100005,107544186.86824727,43261.76100656022,55639.0,43208.84879673442,2022-01-13T16,43135.792716437914,43502.76580370968
305,3774.0134547599996,161626396.6421476,42826.131538639645,68788.0,43258.74435766136,2022-01-13T17,42568.56650862773,43261.9699614743
306,1931.7889177600002,82519350.54632711,42716.54619595404,57304.0,42824.07539512862,2022-01-13T18,42633.220187838335,42969.8915709661
307,2195.91252132,93777804.9827397,42705.619678496245,56603.0,42714.129154167094,2022-01-13T19,42539.3813128079,42902.99524593706
308,2591.4988711100004,110907675.8377703,42796.72936545248,57915.0,42707.47905415134,2022-01-13T2,42320.33562152382,42798.910896059584
309,1646.2980256799995,70496405.19583274,42821.16852245776,46406.0,42798.131619320964,2022-01-13T21,42673.78993725901,42895.29364511213
310,1572.54305334,66996718.317395635,42604.05982214482,47488.0,42822.19418258828,2022-01-13T22,42450.44125788682,42904.70213290735
311,1630.8480598200006,69424827.92422771,42569.77068231007,46381.0,42601.17154829017,2022-01-13T23,42488.96094624888,42753.63910869532
312,1837.75117178,78585502.10304727,42761.77499423456,50558.0,42568.42762905553,2022-01-14,42431.12758591558,42790.39236680216
313,1569.78638857,66855805.75474643,42589.11036656959,42890.0,42757.29600377057,2022-01-14T01,42547.03341065974,42782.82758226095
314,1627.2860689200006,69522412.5271585,42722.91999236448,44056.0,42589.2395564756,2022-01-14T02,42434.600305112166,42736.76589707243
315,1648.1298151499998,70269180.49796167,42635.70736481478,38918.0,42723.65310972687,2022-01-14T03,42584.68259420212,42748.58576991097
316,1470.3137696099998,62766453.78554942,42689.15593587769,41469.0,42636.90207992933,2022-01-14T04,42624.20949625512,42874.94188612305
317,1361.15519604,58398744.03321587,42903.81008948499,41273.0,42687.89338304224,2022-01-14T05,42650.8897282541,42913.87926648615
318,1148.3313430500002,49169642.95128458,42818.34093345274,36315.0,42904.3274853473,2022-01-14T06,42786.03724544439,42966.71109334695
319,1792.71833184,76473845.43720165,42658.03728280664,42913.0,42816.996705657126,2022-01-14T07,42602.931787149115,42892.24579130258
320,2263.269649140001,96244188.91705,42524.40223091444,53193.0,42659.347536973066,2022-01-14T08,42284.52238305834,42680.41552584657
321,1374.9362617800005,58511513.67107463,42555.80080150427,37859.0,42524.19324329777,2022-01-14T09,42460.49556827062,42694.04791581538
322,2337.2074682099997,98361750.19287708,42085.15997435586,52055.0,42561.261499003595,2022-01-14T1,42011.03997924904,42618.88195649443
323,3591.5687443,150910998.51947862,42018.12891900843,65019.0,42075.59587490152,2022-01-14T11,41833.59686599902,42078.80336389059
324,3344.437388480003,140676665.95668787,42062.87922783429,65297.0,42017.82026717244,2022-01-14T12,41736.01424383674,42248.909234402665
325,2451.5646565700004,103381456.10857348,42169.581712446095,57935.0,42064.705470119305,2022-01-14T13,42034.52157648056,42327.561216327456
326,3770.5800019199996,162291490.6641486,43041.518965652205,77039.0,42168.311901784335,2022-01-14T14,42125.703897208405,43103.588319353024
327,3531.798529100001,152263199.56586635,43112.08533309718,78777.0,42850.39150958978,2022-01-14T15,42797.90627260219,43270.20705946451
328,2821.912086610001,121926369.75740129,43207.0050431206,63822.0,43113.46889317423,2022-01-14T16,42869.02153289363,43236.39963067963
329,1723.1606774500003,73954182.91931118,42917.75217895027,52718.0,43206.54054220033,2022-01-14T17,42870.98073314343,43273.986178900595
330,1585.5945720299997,68274871.16542457,43059.47583940947,50728.0,42916.35013066621,2022-01-14T18,42782.38086905955,43118.08831183599
331,1762.29810101,75941515.75504518,43092.321163781504,56226.0,43060.51969643178,2022-01-14T19,43014.676495001426,43410.85484420918
332,1219.8479889599998,52591653.23862332,43113.2843719824,44722.0,43092.87619366902,2022-01-14T2,43017.356788598896,43198.58287578995
333,1451.0254814300004,62836313.193170086,43304.76204404368,50150.0,43110.748893833945,2022-01-14T21,43105.72002294816,43458.60499259947
334,1203.6243532100002,52076742.90007489,43266.607859162265,42848.0,43305.21392792433,2022-01-14T22,43182.99993629912,43407.51576127593
335,1152.7898344700002,49654024.13622869,43072.9198432404,46274.0,43265.07328877596,2022-01-14T23,43009.52431332982,43299.37039519478
336,1234.67613533,53227082.450284116,43110.15733373494,46370.0,43071.31676765375,2022-01-15,42914.741385619505,43182.14795050691
337,1014.14117946,43586240.82749821,42978.47450658358,39229.0,43108.572440743206,2022-01-15T01,42873.936000479305,43157.71627818398
338,901.3994578399999,38848029.72506697,43097.46293630739,36548.0,42976.14269005699,2022-01-15T02,42917.09411921005,43097.57393065594
339,1082.18195957,46463085.528609075,42934.633235866335,37249.0,43096.70409148959,2022-01-15T03,42912.34358957746,43126.877590777876
340,1600.3250788599994,68684921.91884644,42919.35608968556,45797.0,42936.06426481726,2022-01-15T04,42722.869854309225,42968.37255146092
341,812.4015582999996,34926504.276349016,42991.6756307495,34607.0,42914.566783504866,2022-01-15T05,42829.86125456976,43055.787676624124
342,923.6511372700002,39787100.8487649,43075.89656237753,32322.0,42990.403756124186,2022-01-15T06,42879.688641269604,43105.247655006
343,690.7050201699999,29763280.73449842,43091.16028601171,34061.0,43075.06561483779,2022-01-15T07,42933.68401217627,43097.44067179738
344,905.3761186500003,38921455.89090186,42989.26721077795,32390.0,43091.12756495647,2022-01-15T08,42960.74724979884,43121.82896917086
345,881.3464208099999,37957484.2369528,43067.61035242877,33528.0,42989.7859014945,2022-01-15T09,42890.26473441166,43093.52454939349
346,1309.4742562000004,56449722.32436149,43108.691947999425,40206.0,43070.0371792615,2022-01-15T1,43014.57149037808,43295.9434929335
347,937.2417293699998,40324604.60913589,43024.764418291,32838.0,43110.44211865362,2022-01-15T11,42968.95791865323,43117.01479034055
348,1858.38416741,79388123.0509055,42718.897654809145,53200.0,43023.35727706141,2022-01-15T12,42580.23555702615,43045.53124905554
349,1234.95492417,52998130.47259173,42915.03231035838,45806.0,42718.786668624045,2022-01-15T13,42648.62065852872,42979.3783570431
350,2139.327377750001,92419204.42060485,43200.12232901216,59108.0,42917.63384137895,2022-01-15T14,42753.02644224525,43297.18135876325
351,1592.6922309100003,69137826.21320738,43409.407587619615,51589.0,43196.66435775033,2022-01-15T15,43086.060072817854,43415.862805290126
352,1649.07846033,71478576.86297493,43344.557934903365,51989.0,43409.076706009524,2022-01-15T16,43240.443842297536,43436.61374371112
353,2392.244224630001,103800051.25576138,43390.24008797251,61748.0,43344.623996084214,2022-01-15T17,43257.57321170955,43567.32199754094
354,1417.09347531,61415504.635309316,43339.0638693571,50151.0,43389.410450372496,2022-01-15T18,43250.27497195836,43397.68125445966
355,1187.32311078,51694860.823136196,43538.99991820742,45840.0,43340.88633935006,2022-01-15T19,43325.87257797215,43565.02492120712
356,2422.2561448799993,105352654.31533584,43493.60596649662,66961.0,43538.43525443413,2022-01-15T2,43469.73920875944,43805.88133010288
357,1732.6272530699996,75036897.05973388,43308.15928629649,53232.0,43492.57773300603,2022-01-15T21,43167.19623894879,43530.66866106809
358,1025.7109345000003,44357674.22837149,43245.784690785586,44803.0,43310.063900134555,2022-01-15T22,43130.133513883455,43406.08795149488
359,1306.9223164500006,56311262.72737735,43086.92415654505,44164.0,43248.131643184206,2022-01-15T23,43075.78534485073,43385.79436312537
360,1097.4327764599998,47274578.172185086,43077.42504709872,45105.0,43088.11429029285,2022-01-16,42997.75067195776,43120.4659657623
361,650.27381632,27965629.152141508,43005.928349388756,39344.0,43079.40296572153,2022-01-16T01,42994.15059292979,43160.32796080849
362,1413.2680041,60671371.5330902,42929.8415849491,48435.0,43003.58663198885,2022-01-16T02,42843.64851921843,43092.07500500705
363,772.21019971,33194178.57718151,42985.936458295204,38493.0,42929.732936627246,2022-01-16T03,42868.942568092505,43055.24931266548
364,953.2252992099999,41021546.457789965,43034.470960629355,37767.0,42987.25027770022,2022-01-16T04,42861.63436151412,43092.83902307385
365,607.39003811,26098717.479409713,42968.629450394714,33280.0,43033.64651367634,2022-01-16T05,42964.6148395223,43131.57095857337
366,846.5844006000001,36580227.73158473,43209.19178957138,35574.0,42970.66601827529,2022-01-16T06,42935.561582602924,43233.906774269606
367,843.88169068,36465282.033162974,43211.36770224182,36573.0,43208.57481393826,2022-01-16T07,43127.14098986667,43262.255023736514
368,1622.9037892000065,69907081.86342114,43075.308794417884,51437.0,43208.61322768095,2022-01-16T08,43065.04689389293,43309.05730821485
369,1277.139347410002,55016830.47382442,43078.17356453452,46818.0,43074.55403686573,2022-01-16T09,43032.04720772628,43133.73003936426
370,1426.4019947399995,61201896.57357204,42906.48554843598,40090.0,43079.02925137102,2022-01-16T1,42876.38307235619,43187.98446312578
371,1239.8211080499996,53282428.14132761,42975.90014831304,39672.0,42907.89107194039,2022-01-16T11,42768.36753532073,43045.856656569376
372,897.9038519300001,38622046.985861994,43013.56643347259,37067.0,42977.37438320701,2022-01-16T12,42965.52332428196,43147.57357237955
373,2732.45523354,117871841.75130446,43137.70278995459,56876.0,43013.221399881884,2022-01-16T13,42646.28063481428,43191.727685318125
374,1962.5332242799998,84998247.81854391,43310.475851804986,53427.0,43136.59450124816,2022-01-16T14,43040.610481345786,43428.049623066705
375,1418.7299333400001,61325845.28309011,43225.87678030848,44768.0,43309.09319684131,2022-01-16T15,43145.54774590623,43359.83931875265
376,1192.4841718400005,51743537.73975309,43391.38326667508,46861.0,43229.53239586577,2022-01-16T16,43182.24279758853,43481.265626829634
377,1176.7654805800003,50696685.10201935,43081.383622021385,44142.0,43392.553140192664,2022-01-16T17,43059.129993547074,43439.310604932405
378,975.8173208400003,42031890.732808836,43073.52394260338,37771.0,43081.641333078594,2022-01-16T18,42979.919752279464,43136.11058566483
379,1477.1464034199996,63273195.41210776,42834.74899008855,42534.0,43073.51225663004,2022-01-16T19,42801.727994813074,43087.207508320054
380,1260.0258713500002,54233620.07802264,43041.67185068698,43909.0,42834.33052499076,2022-01-16T2,42759.35074085868,43122.46800808549
381,798.9966428200001,34326478.780138955,42961.98124060467,32817.0,43044.95711748283,2022-01-16T21,42913.245665704126,43104.4005785688
382,870.9792910900002,37626074.10764864,43199.73447423867,34457.0,42960.42918753938,2022-01-16T22,42951.53679925156,43251.9983522538
383,992.36199983,42756885.852286965,43085.97654848894,36073.0,43200.187451061836,2022-01-16T23,43062.6689192648,43277.04962571774
